Server Version:69
TWS Time at connection:20131031 16:49:31 EST
1383252582104: Buy Book | Sell Book
1.35835 5360000 | 1.35845 4860000
1.35830 10500000 | 1.35850 7610982
1.35825 3000000 | 1.35855 2000000
1.35820 5500000 | 1.35860 1000000
1.35800 1121900 | 1.35865 1000000
1383252849038: Buy Book | Sell Book
1.35835 5360000 | 1.35845 4860000
1.35830 10500000 | 1.35850 9610982
1.35825 3000000 | 1.35855 2000000
1.35820 5500000 | 1.35860 1000000
1.35800 1121900 | 1.35865 1000000
1383252849038: Buy Book | Sell Book
1.35835 7360000 | 1.35845 4860000
1.35830 10500000 | 1.35850 9610982
1.35825 3000000 | 1.35855 2000000
1.35820 5500000 | 1.35860 1000000
1.35800 1121900 | 1.35865 1000000
1383252849039: Buy Book | Sell Book
1.35835 7360000 | 1.35845 4860000
1.35830 8500000 | 1.35850 9610982
1.35825 3000000 | 1.35855 2000000
1.35820 5500000 | 1.35860 1000000
1.35800 1121900 | 1.35865 1000000
1383252849039: Buy Book | Sell Book
1.35835 7145000 | 1.35845 4860000
1.35830 8500000 | 1.35850 9610982
1.35825 3000000 | 1.35855 2000000
1.35820 5500000 | 1.35860 1000000
1.35800 1121900 | 1.35865 1000000
1383252849040: Buy Book | Sell Book
1.35835 7145000 | 1.35845 4860000
1.35830 8500000 | 1.35850 8610982
1.35825 3000000 | 1.35855 2000000
1.35820 5500000 | 1.35860 1000000
1.35800 1121900 | 1.35865 1000000
1383252849041: Buy Book | Sell Book
1.35835 7145000 | 1.35845 4860000
1.35830 8500000 | 1.35850 8610982
1.35825 3000000 | 1.35855 3000000
1.35820 5500000 | 1.35860 1000000
1.35800 1121900 | 1.35865 1000000
1383252849041: Buy Book | Sell Book
1.35835 7145000 | 1.35845 4860000
1.35830 9500000 | 1.35850 8610982
1.35825 3000000 | 1.35855 3000000
1.35820 5500000 | 1.35860 1000000
1.35800 1121900 | 1.35865 1000000
1383252849042: Buy Book | Sell Book
1.35835 7145000 | 1.35845 4860000
1.35830 9500000 | 1.35850 8610982
1.35825 2000000 | 1.35855 3000000
1.35820 5500000 | 1.35860 1000000
1.35800 1121900 | 1.35865 1000000
1383252849042: Buy Book | Sell Book
1.35835 7145000 | 1.35845 4860000
1.35830 9500000 | 1.35850 8610982
1.35825 6500000 | 1.35855 3000000
1.35820 5500000 | 1.35860 1000000
1.35800 1121900 | 1.35865 1000000
1383252849043: Buy Book | Sell Book
1.35835 7145000 | 1.35845 4860000
1.35830 9500000 | 1.35850 8610982
1.35825 6500000 | 1.35855 3000000
1.35820 1000000 | 1.35860 1000000
1.35800 1121900 | 1.35865 1000000
1383252849043: Buy Book | Sell Book
1.35835 7145000 | 1.35845 4860000
1.35830 11500000 | 1.35850 8610982
1.35825 6500000 | 1.35855 3000000
1.35820 1000000 | 1.35860 1000000
1.35800 1121900 | 1.35865 1000000
1383252849043: Buy Book | Sell Book
1.35835 7145000 | 1.35845 4860000
1.35830 11500000 | 1.35850 8610982
1.35825 4500000 | 1.35855 3000000
1.35820 1000000 | 1.35860 1000000
1.35800 1121900 | 1.35865 1000000
1383252849043: Buy Book | Sell Book
1.35835 7145000 | 1.35845 4860000
1.35830 11500000 | 1.35850 5610982
1.35825 4500000 | 1.35855 3000000
1.35820 1000000 | 1.35860 1000000
1.35800 1121900 | 1.35865 1000000
1383252849044: Buy Book | Sell Book
1.35835 7145000 | 1.35845 4860000
1.35830 11500000 | 1.35850 5610982
1.35825 4500000 | 1.35855 6000000
1.35820 1000000 | 1.35860 1000000
1.35800 1121900 | 1.35865 1000000
1383252849044: Buy Book | Sell Book
1.35840 5000000 | 1.35845 4860000
1.35830 11500000 | 1.35850 5610982
1.35825 4500000 | 1.35855 6000000
1.35820 1000000 | 1.35860 1000000
1.35800 1121900 | 1.35865 1000000
1383252849044: Buy Book | Sell Book
1.35840 5000000 | 1.35845 4860000
1.35835 4145000 | 1.35850 5610982
1.35825 4500000 | 1.35855 6000000
1.35820 1000000 | 1.35860 1000000
1.35800 1121900 | 1.35865 1000000
1383252849044: Buy Book | Sell Book
1.35840 5000000 | 1.35845 4860000
1.35835 4145000 | 1.35850 5610982
1.35830 11500000 | 1.35855 6000000
1.35820 1000000 | 1.35860 1000000
1.35800 1121900 | 1.35865 1000000
1383252849044: Buy Book | Sell Book
1.35840 5000000 | 1.35845 4860000
1.35835 4145000 | 1.35850 5610982
1.35830 11500000 | 1.35855 6000000
1.35825 4500000 | 1.35860 1000000
1.35800 1121900 | 1.35865 1000000
1383252849044: Buy Book | Sell Book
1.35840 5000000 | 1.35845 4860000
1.35835 4145000 | 1.35850 5610982
1.35830 11500000 | 1.35855 6000000
1.35825 4500000 | 1.35860 1000000
1.35820 1000000 | 1.35865 1000000
1383252849045: Buy Book | Sell Book
1.35840 5000000 | 1.35845 1860000
1.35835 4145000 | 1.35850 5610982
1.35830 11500000 | 1.35855 6000000
1.35825 4500000 | 1.35860 1000000
1.35820 1000000 | 1.35865 1000000
1383252849045: Buy Book | Sell Book
1.35840 5000000 | 1.35845 1860000
1.35835 4145000 | 1.35850 10610982
1.35830 11500000 | 1.35855 6000000
1.35825 4500000 | 1.35860 1000000
1.35820 1000000 | 1.35865 1000000
1383252849045: Buy Book | Sell Book
1.35840 5000000 | 1.35845 1860000
1.35835 4145000 | 1.35850 10610982
1.35830 11500000 | 1.35855 6000000
1.35825 4500000 | 1.35860 1000000
1.35820 1000000 | 1.35870 1000000
1383252849045: Buy Book | Sell Book
1.35840 7000000 | 1.35845 1860000
1.35835 4145000 | 1.35850 10610982
1.35830 11500000 | 1.35855 6000000
1.35825 4500000 | 1.35860 1000000
1.35820 1000000 | 1.35870 1000000
1383252849045: Buy Book | Sell Book
1.35840 7000000 | 1.35845 1860000
1.35835 5645000 | 1.35850 10610982
1.35830 11500000 | 1.35855 6000000
1.35825 4500000 | 1.35860 1000000
1.35820 1000000 | 1.35870 1000000
1383252849045: Buy Book | Sell Book
1.35840 7000000 | 1.35845 1860000
1.35835 5645000 | 1.35850 10610982
1.35830 8000000 | 1.35855 6000000
1.35825 4500000 | 1.35860 1000000
1.35820 1000000 | 1.35870 1000000
1383252849045: Buy Book | Sell Book
1.35840 7000000 | 1.35845 1860000
1.35835 5645000 | 1.35850 9610982
1.35830 8000000 | 1.35855 6000000
1.35825 4500000 | 1.35860 1000000
1.35820 1000000 | 1.35870 1000000
1383252849046: Buy Book | Sell Book
1.35840 7000000 | 1.35845 1860000
1.35835 5645000 | 1.35850 9610982
1.35830 8000000 | 1.35855 5000000
1.35825 4500000 | 1.35860 1000000
1.35820 1000000 | 1.35870 1000000
1383252849046: Buy Book | Sell Book
1.35840 7000000 | 1.35845 1860000
1.35835 5645000 | 1.35850 9610982
1.35830 8000000 | 1.35855 5000000
1.35825 4500000 | 1.35860 3000000
1.35820 1000000 | 1.35870 1000000
1383252849046: Buy Book | Sell Book
1.35840 7000000 | 1.35845 1860000
1.35835 5860000 | 1.35850 9610982
1.35830 8000000 | 1.35855 5000000
1.35825 4500000 | 1.35860 3000000
1.35820 1000000 | 1.35870 1000000
1383252849046: Buy Book | Sell Book
1.35840 7000000 | 1.35845 1145000
1.35835 5860000 | 1.35850 9610982
1.35830 8000000 | 1.35855 5000000
1.35825 4500000 | 1.35860 3000000
1.35820 1000000 | 1.35870 1000000
1383252849046: Buy Book | Sell Book
1.35840 7000000 | 1.35845 1145000
1.35835 5860000 | 1.35850 10110982
1.35830 8000000 | 1.35855 5000000
1.35825 4500000 | 1.35860 3000000
1.35820 1000000 | 1.35870 1000000
1383252849046: Buy Book | Sell Book
1.35840 7145000 | 1.35845 1145000
1.35835 5860000 | 1.35850 10110982
1.35830 8000000 | 1.35855 5000000
1.35825 4500000 | 1.35860 3000000
1.35820 1000000 | 1.35870 1000000
1383252849046: Buy Book | Sell Book
1.35840 7145000 | 1.35845 1145000
1.35835 5500000 | 1.35850 10110982
1.35830 8000000 | 1.35855 5000000
1.35825 4500000 | 1.35860 3000000
1.35820 1000000 | 1.35870 1000000
1383252849047: Buy Book | Sell Book
1.35840 7145000 | 1.35845 1000000
1.35835 5500000 | 1.35850 10110982
1.35830 8000000 | 1.35855 5000000
1.35825 4500000 | 1.35860 3000000
1.35820 1000000 | 1.35870 1000000
1383252849047: Buy Book | Sell Book
1.35840 7145000 | 1.35845 1000000
1.35835 5500000 | 1.35850 10470982
1.35830 8000000 | 1.35855 5000000
1.35825 4500000 | 1.35860 3000000
1.35820 1000000 | 1.35870 1000000
1383252849047: Buy Book | Sell Book
1.35840 7360000 | 1.35845 1000000
1.35835 5500000 | 1.35850 10470982
1.35830 8000000 | 1.35855 5000000
1.35825 4500000 | 1.35860 3000000
1.35820 1000000 | 1.35870 1000000
1383252849047: Buy Book | Sell Book
1.35840 7360000 | 1.35845 1000000
1.35835 6500000 | 1.35850 10470982
1.35830 8000000 | 1.35855 5000000
1.35825 4500000 | 1.35860 3000000
1.35820 1000000 | 1.35870 1000000
1383252849047: Buy Book | Sell Book
1.35840 7360000 | 1.35845 1000000
1.35835 6500000 | 1.35850 10470982
1.35830 7000000 | 1.35855 5000000
1.35825 4500000 | 1.35860 3000000
1.35820 1000000 | 1.35870 1000000
1383252849047: Buy Book | Sell Book
1.35840 7360000 | 1.35845 1000000
1.35835 6500000 | 1.35850 10470982
1.35830 7000000 | 1.35855 5000000
1.35825 5500000 | 1.35860 3000000
1.35820 1000000 | 1.35870 1000000
1383252849047: Buy Book | Sell Book
1.35840 7360000 | 1.35845 1000000
1.35835 6500000 | 1.35850 10470982
1.35830 7000000 | 1.35855 5000000
1.35825 5500000 | 1.35860 3000000
1.35810 1000000 | 1.35870 1000000
1383252849048: Buy Book | Sell Book
1.35840 7360000 | 1.35845 1000000
1.35835 6500000 | 1.35850 10470982
1.35830 7000000 | 1.35855 5000000
1.35825 5500000 | 1.35860 2000000
1.35810 1000000 | 1.35870 1000000
1383252849048: Buy Book | Sell Book
1.35840 7360000 | 1.35845 1000000
1.35835 6500000 | 1.35850 10470982
1.35830 7000000 | 1.35855 5000000
1.35825 5500000 | 1.35860 2000000
1.35810 1000000 | 1.35865 1000000
1383252849048: Buy Book | Sell Book
1.35840 7360000 | 1.35845 1000000
1.35835 6500000 | 1.35850 10470982
1.35830 11500000 | 1.35855 5000000
1.35825 5500000 | 1.35860 2000000
1.35810 1000000 | 1.35865 1000000
1383252849048: Buy Book | Sell Book
1.35840 7360000 | 1.35845 1000000
1.35835 6500000 | 1.35850 10470982
1.35830 11500000 | 1.35855 5000000
1.35825 1000000 | 1.35860 2000000
1.35810 1000000 | 1.35865 1000000
1383252849048: Buy Book | Sell Book
1.35840 7360000 | 1.35845 1000000
1.35835 8500000 | 1.35850 10470982
1.35830 11500000 | 1.35855 5000000
1.35825 1000000 | 1.35860 2000000
1.35810 1000000 | 1.35865 1000000
1383252849048: Buy Book | Sell Book
1.35840 7360000 | 1.35845 1000000
1.35835 8500000 | 1.35850 10470982
1.35830 9500000 | 1.35855 5000000
1.35825 1000000 | 1.35860 2000000
1.35810 1000000 | 1.35865 1000000
1383252849049: Buy Book | Sell Book
1.35840 7360000 | 1.35845 1000000
1.35835 8500000 | 1.35850 8470982
1.35830 9500000 | 1.35855 5000000
1.35825 1000000 | 1.35860 2000000
1.35810 1000000 | 1.35865 1000000
1383252849049: Buy Book | Sell Book
1.35840 7360000 | 1.35845 1000000
1.35835 8500000 | 1.35850 8470982
1.35830 9500000 | 1.35855 7000000
1.35825 1000000 | 1.35860 2000000
1.35810 1000000 | 1.35865 1000000
1383252849049: Buy Book | Sell Book
1.35840 7360000 | 1.35845 1000000
1.35835 8500000 | 1.35850 8470982
1.35830 9500000 | 1.35855 7000000
1.35825 1000000 | 1.35860 3000000
1.35810 1000000 | 1.35865 1000000
1383252849049: Buy Book | Sell Book
1.35840 7360000 | 1.35845 1000000
1.35835 8500000 | 1.35850 8470982
1.35830 9500000 | 1.35855 7000000
1.35825 1000000 | 1.35860 3000000
1.35810 1000000 | 1.35870 1000000
1383252849766: Buy Book | Sell Book
1.35840 2360000 | 1.35845 1000000
1.35835 8500000 | 1.35850 8470982
1.35830 9500000 | 1.35855 7000000
1.35825 1000000 | 1.35860 3000000
1.35810 1000000 | 1.35870 1000000
1383252849766: Buy Book | Sell Book
1.35840 2360000 | 1.35845 1000000
1.35835 11500000 | 1.35850 8470982
1.35830 9500000 | 1.35855 7000000
1.35825 1000000 | 1.35860 3000000
1.35810 1000000 | 1.35870 1000000
1383252849766: Buy Book | Sell Book
1.35840 2360000 | 1.35845 4000000
1.35835 11500000 | 1.35850 8470982
1.35830 9500000 | 1.35855 7000000
1.35825 1000000 | 1.35860 3000000
1.35810 1000000 | 1.35870 1000000
1383252849767: Buy Book | Sell Book
1.35840 2360000 | 1.35845 4000000
1.35835 11500000 | 1.35850 3470982
1.35830 9500000 | 1.35855 7000000
1.35825 1000000 | 1.35860 3000000
1.35810 1000000 | 1.35870 1000000
1383252849767: Buy Book | Sell Book
1.35840 2360000 | 1.35845 4000000
1.35835 11500000 | 1.35850 3470982
1.35830 9500000 | 1.35855 7000000
1.35825 1000000 | 1.35860 3000000
1.35800 1121900 | 1.35870 1000000
1383252849767: Buy Book | Sell Book
1.35840 2360000 | 1.35845 4000000
1.35835 11500000 | 1.35850 6470982
1.35830 9500000 | 1.35855 7000000
1.35825 1000000 | 1.35860 3000000
1.35800 1121900 | 1.35870 1000000
1383252849767: Buy Book | Sell Book
1.35840 2360000 | 1.35845 4000000
1.35835 11500000 | 1.35850 6470982
1.35830 9500000 | 1.35855 4000000
1.35825 1000000 | 1.35860 3000000
1.35800 1121900 | 1.35870 1000000
1383252849767: Buy Book | Sell Book
1.35840 2360000 | 1.35845 4000000
1.35835 11500000 | 1.35850 6470982
1.35830 9500000 | 1.35855 4000000
1.35825 1000000 | 1.35860 3000000
1.35800 1121900 | 1.35865 1000000
1383252849891: Buy Book | Sell Book
1.35840 360000 | 1.35845 4000000
1.35835 11500000 | 1.35850 6470982
1.35830 9500000 | 1.35855 4000000
1.35825 1000000 | 1.35860 3000000
1.35800 1121900 | 1.35865 1000000
1383252849892: Buy Book | Sell Book
1.35840 360000 | 1.35845 4000000
1.35835 13500000 | 1.35850 6470982
1.35830 9500000 | 1.35855 4000000
1.35825 1000000 | 1.35860 3000000
1.35800 1121900 | 1.35865 1000000
1383252849892: Buy Book | Sell Book
1.35840 360000 | 1.35845 4000000
1.35835 12500000 | 1.35850 6470982
1.35830 9500000 | 1.35855 4000000
1.35825 1000000 | 1.35860 3000000
1.35800 1121900 | 1.35865 1000000
1383252849893: Buy Book | Sell Book
1.35840 360000 | 1.35845 4000000
1.35835 12500000 | 1.35850 6470982
1.35830 10500000 | 1.35855 4000000
1.35825 1000000 | 1.35860 3000000
1.35800 1121900 | 1.35865 1000000
1383252849895: Buy Book | Sell Book
1.35840 360000 | 1.35845 4500000
1.35835 12500000 | 1.35850 6470982
1.35830 10500000 | 1.35855 4000000
1.35825 1000000 | 1.35860 3000000
1.35800 1121900 | 1.35865 1000000
1383252849895: Buy Book | Sell Book
1.35840 360000 | 1.35845 4500000
1.35835 12500000 | 1.35850 5970982
1.35830 10500000 | 1.35855 4000000
1.35825 1000000 | 1.35860 3000000
1.35800 1121900 | 1.35865 1000000
1383252849895: Buy Book | Sell Book
1.35840 360000 | 1.35845 4500000
1.35835 12500000 | 1.35850 5970982
1.35830 10500000 | 1.35855 4000000
1.35825 1000000 | 1.35860 3000000
0.00000 0 | 1.35865 1000000
1383252849896: Buy Book | Sell Book
1.35835 12860000 | 1.35845 4500000
1.35835 12500000 | 1.35850 5970982
1.35830 10500000 | 1.35855 4000000
1.35825 1000000 | 1.35860 3000000
0.00000 0 | 1.35865 1000000
1383252849896: Buy Book | Sell Book
1.35835 12860000 | 1.35845 4500000
1.35830 10500000 | 1.35850 5970982
1.35830 10500000 | 1.35855 4000000
1.35825 1000000 | 1.35860 3000000
0.00000 0 | 1.35865 1000000
1383252849896: Buy Book | Sell Book
1.35835 12860000 | 1.35845 4500000
1.35830 10500000 | 1.35850 5970982
1.35825 1000000 | 1.35855 4000000
1.35825 1000000 | 1.35860 3000000
0.00000 0 | 1.35865 1000000
1383252849896: Buy Book | Sell Book
1.35835 12860000 | 1.35845 4500000
1.35830 10500000 | 1.35850 5970982
1.35825 1000000 | 1.35855 4000000
1.35800 1121900 | 1.35860 3000000
0.00000 0 | 1.35865 1000000
1383252849896: Buy Book | Sell Book
1.35835 12860000 | 1.35845 4645000
1.35830 10500000 | 1.35850 5970982
1.35825 1000000 | 1.35855 4000000
1.35800 1121900 | 1.35860 3000000
0.00000 0 | 1.35865 1000000
1383252849896: Buy Book | Sell Book
1.35835 12860000 | 1.35845 4645000
1.35830 10500000 | 1.35850 5610982
1.35825 1000000 | 1.35855 4000000
1.35800 1121900 | 1.35860 3000000
0.00000 0 | 1.35865 1000000
1383252849896: Buy Book | Sell Book
1.35835 12360000 | 1.35845 4645000
1.35830 10500000 | 1.35850 5610982
1.35825 1000000 | 1.35855 4000000
1.35800 1121900 | 1.35860 3000000
0.00000 0 | 1.35865 1000000
1383252849897: Buy Book | Sell Book
1.35835 12360000 | 1.35845 4645000
1.35830 11000000 | 1.35850 5610982
1.35825 1000000 | 1.35855 4000000
1.35800 1121900 | 1.35860 3000000
0.00000 0 | 1.35865 1000000
1383252849897: Buy Book | Sell Book
1.35835 11360000 | 1.35845 4645000
1.35830 11000000 | 1.35850 5610982
1.35825 1000000 | 1.35855 4000000
1.35800 1121900 | 1.35860 3000000
0.00000 0 | 1.35865 1000000
1383252849897: Buy Book | Sell Book
1.35835 11360000 | 1.35845 4645000
1.35830 12000000 | 1.35850 5610982
1.35825 1000000 | 1.35855 4000000
1.35800 1121900 | 1.35860 3000000
0.00000 0 | 1.35865 1000000
1383252849897: Buy Book | Sell Book
1.35835 11360000 | 1.35845 4645000
1.35830 12000000 | 1.35850 5610982
1.35825 1000000 | 1.35855 6000000
1.35800 1121900 | 1.35860 3000000
0.00000 0 | 1.35865 1000000
1383252849897: Buy Book | Sell Book
1.35835 11360000 | 1.35845 4645000
1.35830 12000000 | 1.35850 5610982
1.35825 1000000 | 1.35855 6000000
1.35800 1121900 | 1.35860 1000000
0.00000 0 | 1.35865 1000000
1383252849897: Buy Book | Sell Book
1.35835 9360000 | 1.35845 4645000
1.35830 12000000 | 1.35850 5610982
1.35825 1000000 | 1.35855 6000000
1.35800 1121900 | 1.35860 1000000
0.00000 0 | 1.35865 1000000
1383252849898: Buy Book | Sell Book
1.35835 9360000 | 1.35845 4645000
1.35830 14000000 | 1.35850 5610982
1.35825 1000000 | 1.35855 6000000
1.35800 1121900 | 1.35860 1000000
0.00000 0 | 1.35865 1000000
1383252849898: Buy Book | Sell Book
1.35835 9360000 | 1.35845 4645000
1.35830 14000000 | 1.35850 7610982
1.35825 1000000 | 1.35855 6000000
1.35800 1121900 | 1.35860 1000000
0.00000 0 | 1.35865 1000000
1383252849898: Buy Book | Sell Book
1.35835 9360000 | 1.35845 4645000
1.35830 14000000 | 1.35850 7610982
1.35825 1000000 | 1.35855 4000000
1.35800 1121900 | 1.35860 1000000
0.00000 0 | 1.35865 1000000
1383252849899: Buy Book | Sell Book
1.35835 9360000 | 1.35845 4645000
1.35830 14000000 | 1.35850 7610982
1.35820 1000000 | 1.35855 4000000
1.35800 1121900 | 1.35860 1000000
0.00000 0 | 1.35865 1000000
1383252849899: Buy Book | Sell Book
1.35835 9360000 | 1.35845 4645000
1.35830 14000000 | 1.35850 7610982
1.35820 1000000 | 1.35855 4000000
1.35800 1121900 | 1.35860 1000000
1.35800 1121900 | 1.35865 1000000
1383252849899: Buy Book | Sell Book
1.35835 9360000 | 1.35845 4645000
1.35830 9500000 | 1.35850 7610982
1.35820 1000000 | 1.35855 4000000
1.35800 1121900 | 1.35860 1000000
1.35800 1121900 | 1.35865 1000000
1383252849899: Buy Book | Sell Book
1.35835 9360000 | 1.35845 4645000
1.35830 9500000 | 1.35850 7610982
1.35825 4500000 | 1.35855 4000000
1.35800 1121900 | 1.35860 1000000
1.35800 1121900 | 1.35865 1000000
1383252849899: Buy Book | Sell Book
1.35835 9360000 | 1.35845 4645000
1.35830 9500000 | 1.35850 7610982
1.35825 4500000 | 1.35855 4000000
1.35820 1000000 | 1.35860 1000000
1.35800 1121900 | 1.35865 1000000
1383252850359: Buy Book | Sell Book
1.35835 9360000 | 1.35845 4645000
1.35830 9500000 | 1.35850 7610982
1.35825 4500000 | 1.35855 4000000
1.35820 1000000 | 1.35860 1000000
1.35800 121900 | 1.35865 1000000
1383252850921: Buy Book | Sell Book
1.35835 9360000 | 1.35845 4645000
1.35830 8500000 | 1.35850 7610982
1.35825 4500000 | 1.35855 4000000
1.35820 1000000 | 1.35860 1000000
1.35800 121900 | 1.35865 1000000
1383252850922: Buy Book | Sell Book
1.35835 9360000 | 1.35845 4645000
1.35830 8500000 | 1.35850 7610982
1.35825 5500000 | 1.35855 4000000
1.35820 1000000 | 1.35860 1000000
1.35800 121900 | 1.35865 1000000
1383252850922: Buy Book | Sell Book
1.35835 9360000 | 1.35845 4645000
1.35830 8500000 | 1.35850 7610982
1.35825 1000000 | 1.35855 4000000
1.35820 1000000 | 1.35860 1000000
1.35800 121900 | 1.35865 1000000
1383252850923: Buy Book | Sell Book
1.35835 9360000 | 1.35845 4645000
1.35830 8500000 | 1.35850 7610982
1.35825 1000000 | 1.35855 4000000
1.35820 5500000 | 1.35860 1000000
1.35800 121900 | 1.35865 1000000
1383252851094: Buy Book | Sell Book
1.35835 6360000 | 1.35845 4645000
1.35830 8500000 | 1.35850 7610982
1.35825 1000000 | 1.35855 4000000
1.35820 5500000 | 1.35860 1000000
1.35800 121900 | 1.35865 1000000
1383252851094: Buy Book | Sell Book
1.35835 6360000 | 1.35845 4645000
1.35830 10500000 | 1.35850 7610982
1.35825 1000000 | 1.35855 4000000
1.35820 5500000 | 1.35860 1000000
1.35800 121900 | 1.35865 1000000
1383252851095: Buy Book | Sell Book
1.35835 6360000 | 1.35845 4645000
1.35830 10500000 | 1.35850 7610982
1.35825 4000000 | 1.35855 4000000
1.35820 5500000 | 1.35860 1000000
1.35800 121900 | 1.35865 1000000
1383252851096: Buy Book | Sell Book
1.35835 6360000 | 1.35840 5000000
1.35830 10500000 | 1.35850 7610982
1.35825 4000000 | 1.35855 4000000
1.35820 5500000 | 1.35860 1000000
1.35800 121900 | 1.35865 1000000
1383252851096: Buy Book | Sell Book
1.35835 6360000 | 1.35840 5000000
1.35830 10500000 | 1.35845 1645000
1.35825 4000000 | 1.35855 4000000
1.35820 5500000 | 1.35860 1000000
1.35800 121900 | 1.35865 1000000
1383252851097: Buy Book | Sell Book
1.35835 6360000 | 1.35840 5000000
1.35830 10500000 | 1.35845 1645000
1.35825 4000000 | 1.35850 8610982
1.35820 5500000 | 1.35860 1000000
1.35800 121900 | 1.35865 1000000
1383252851097: Buy Book | Sell Book
1.35835 6360000 | 1.35840 5000000
1.35830 10500000 | 1.35845 1645000
1.35825 4000000 | 1.35850 8610982
1.35820 5500000 | 1.35855 3000000
1.35800 121900 | 1.35865 1000000
1383252851098: Buy Book | Sell Book
1.35835 6360000 | 1.35840 5000000
1.35830 10500000 | 1.35845 1645000
1.35825 4000000 | 1.35850 8610982
1.35820 5500000 | 1.35855 3000000
1.35800 121900 | 1.35860 2000000
1383252851099: Buy Book | Sell Book
1.35835 4360000 | 1.35840 5000000
1.35830 10500000 | 1.35845 1645000
1.35825 4000000 | 1.35850 8610982
1.35820 5500000 | 1.35855 3000000
1.35800 121900 | 1.35860 2000000
1383252851099: Buy Book | Sell Book
1.35835 4360000 | 1.35840 5000000
1.35830 12500000 | 1.35845 1645000
1.35825 4000000 | 1.35850 8610982
1.35820 5500000 | 1.35855 3000000
1.35800 121900 | 1.35860 2000000
1383252851100: Buy Book | Sell Book
1.35835 4360000 | 1.35840 5000000
1.35830 12500000 | 1.35845 1645000
1.35825 4000000 | 1.35850 10610982
1.35820 5500000 | 1.35855 3000000
1.35800 121900 | 1.35860 2000000
1383252851100: Buy Book | Sell Book
1.35835 4360000 | 1.35840 5000000
1.35830 12500000 | 1.35845 1645000
1.35825 4000000 | 1.35850 10610982
1.35820 5500000 | 1.35855 1000000
1.35800 121900 | 1.35860 2000000
1383252851101: Buy Book | Sell Book
1.35835 2360000 | 1.35840 5000000
1.35830 12500000 | 1.35845 1645000
1.35825 4000000 | 1.35850 10610982
1.35820 5500000 | 1.35855 1000000
1.35800 121900 | 1.35860 2000000
1383252851101: Buy Book | Sell Book
1.35835 2360000 | 1.35840 5000000
1.35830 11500000 | 1.35845 1645000
1.35825 4000000 | 1.35850 10610982
1.35820 5500000 | 1.35855 1000000
1.35800 121900 | 1.35860 2000000
1383252851102: Buy Book | Sell Book
1.35835 2360000 | 1.35840 5000000
1.35830 11500000 | 1.35845 1645000
1.35825 7000000 | 1.35850 10610982
1.35820 5500000 | 1.35855 1000000
1.35800 121900 | 1.35860 2000000
1383252851102: Buy Book | Sell Book
1.35835 2360000 | 1.35840 7000000
1.35830 11500000 | 1.35845 1645000
1.35825 7000000 | 1.35850 10610982
1.35820 5500000 | 1.35855 1000000
1.35800 121900 | 1.35860 2000000
1383252851103: Buy Book | Sell Book
1.35835 2360000 | 1.35840 7000000
1.35830 11500000 | 1.35845 1645000
1.35825 7000000 | 1.35850 8610982
1.35820 5500000 | 1.35855 1000000
1.35800 121900 | 1.35860 2000000
1383252851104: Buy Book | Sell Book
1.35835 360000 | 1.35840 7000000
1.35830 11500000 | 1.35845 1645000
1.35825 7000000 | 1.35850 8610982
1.35820 5500000 | 1.35855 1000000
1.35800 121900 | 1.35860 2000000
1383252851104: Buy Book | Sell Book
1.35835 360000 | 1.35840 7000000
1.35830 13500000 | 1.35845 1645000
1.35825 7000000 | 1.35850 8610982
1.35820 5500000 | 1.35855 1000000
1.35800 121900 | 1.35860 2000000
1383252851105: Buy Book | Sell Book
1.35835 145000 | 1.35840 7000000
1.35830 13500000 | 1.35845 1645000
1.35825 7000000 | 1.35850 8610982
1.35820 5500000 | 1.35855 1000000
1.35800 121900 | 1.35860 2000000
1383252851105: Buy Book | Sell Book
1.35835 145000 | 1.35840 7000000
1.35830 13500000 | 1.35845 1860000
1.35825 7000000 | 1.35850 8610982
1.35820 5500000 | 1.35855 1000000
1.35800 121900 | 1.35860 2000000
1383252851106: Buy Book | Sell Book
1.35830 13860000 | 1.35840 7000000
1.35830 13500000 | 1.35845 1860000
1.35825 7000000 | 1.35850 8610982
1.35820 5500000 | 1.35855 1000000
1.35800 121900 | 1.35860 2000000
1383252851106: Buy Book | Sell Book
1.35830 13860000 | 1.35840 7000000
1.35825 7000000 | 1.35845 1860000
1.35825 7000000 | 1.35850 8610982
1.35820 5500000 | 1.35855 1000000
1.35800 121900 | 1.35860 2000000
1383252851107: Buy Book | Sell Book
1.35830 13860000 | 1.35840 7000000
1.35825 7000000 | 1.35845 1860000
1.35820 5500000 | 1.35850 8610982
1.35820 5500000 | 1.35855 1000000
1.35800 121900 | 1.35860 2000000
1383252851107: Buy Book | Sell Book
1.35830 13860000 | 1.35840 7000000
1.35825 7000000 | 1.35845 1860000
1.35820 5500000 | 1.35850 8610982
1.35800 121900 | 1.35855 1000000
1.35800 121900 | 1.35860 2000000
1383252851107: Buy Book | Sell Book
1.35830 13860000 | 1.35840 7000000
1.35825 7000000 | 1.35845 1860000
1.35820 5500000 | 1.35850 8610982
1.35800 121900 | 1.35855 1000000
1.35795 1000000 | 1.35860 2000000
1383252851107: Buy Book | Sell Book
1.35830 13860000 | 1.35840 7000000
1.35825 7000000 | 1.35845 1500000
1.35820 5500000 | 1.35850 8610982
1.35800 121900 | 1.35855 1000000
1.35795 1000000 | 1.35860 2000000
